ds,yhat,yhat_lower,yhat_upper
2024-07-09,102.74496212652224,93.28163554938081,111.56853793970168
2024-07-10,102.9141382716265,93.04420851845326,111.8125679885931
2024-07-11,103.07175555076138,94.31204244646997,112.86845495793956
2024-07-12,103.21611613506519,94.04724421586408,113.42812371874652
2024-07-15,103.55746531333968,94.15083262455705,113.60722356191788
2024-07-16,103.63850368912944,94.68958869913719,113.23511818110175
2024-07-17,103.7031392397485,94.0440990118759,113.35625225105332
2024-07-18,103.75201710623129,94.30087122522016,112.42579076687548
2024-07-19,103.78622356115837,93.75558267497473,113.48599697012243
2024-07-22,103.81785469957599,94.58251396906216,113.4408751625015
2024-07-23,103.81222156780865,94.46288575631961,113.505572319393
2024-07-24,103.80297094573156,94.80149622323762,113.20278046185963
2024-07-25,103.7930926898496,94.50610595252591,113.77161169089075
2024-07-26,103.78568252447769,94.10517368084747,112.47772388383619
2024-07-29,103.80918358162053,94.29960077451317,113.36340023933096
2024-07-30,103.84200938386076,94.5937210187685,112.82025292938494
2024-07-31,103.89166045276777,94.46157413337994,112.9369680133827
2024-08-01,103.96026075813357,94.75212177673765,113.85091633340298
2024-08-02,104.04953371821948,95.23836343337283,113.88197933499457
2024-08-05,104.45167247050686,94.70678960002468,114.1019593200827
2024-08-06,104.63139592136304,94.45073175128424,113.64580784163351
2024-08-07,104.83310248704416,95.81150987871293,114.21852020647026
2024-08-08,105.05550361325288,95.73511842119089,114.53872198956624
2024-08-09,105.29682430300372,95.86829266425003,114.61895249393748
2024-08-12,106.11013946489868,96.44864576695439,114.7868452290058
2024-08-13,106.40122915602629,97.59307087082982,115.73227281303713
2024-08-14,106.69677638253529,98.14172391987668,116.20052184973892
2024-08-15,106.99324031170998,97.40141783971755,115.8278205757024
2024-08-16,107.28704848190736,97.72152515367907,117.19613588653368
2024-08-19,108.11809484573148,98.50017322080427,117.72441124918653
2024-08-20,108.36782582925484,99.34830485323408,117.44922333391557
2024-08-21,108.59942122946384,99.12581319521888,118.11202178726802
2024-08-22,108.81077058400689,98.75852666892318,118.08213026262412
2024-08-23,109.00022555466526,99.64175313310133,118.53425650818924
2024-08-26,109.42835253226276,100.60726652536258,118.76394212649693
2024-08-27,109.52400523848027,100.27727998478966,119.04804581768724
2024-08-28,109.59729275282582,99.62443172905476,119.03060966281629
2024-08-29,109.64966488992631,100.47716138663505,118.40285511308568
2024-08-30,109.68302451186443,100.2724780125169,119.25312912231351
